Frame,Time_min,model_choice,used_thresh,review_mode,filename,Area_um2,Area_px,Perimeter_px,Solidity,Circularity,A0_um2,A_over_A0,EffectiveRadius_um,Series
27,1620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t083.png,432483.074048,103112.0,1259.9696850776672,0.9747133390681275,0.8162043076509227,83550.53568,5.176305220883534,371.03050828285643,MD-Experiment-0004_Position(104)
28,1680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t086.png,439657.43104,104822.5,1279.8691796064377,0.9712216884326197,0.8041428696139478,83550.53568,5.262173694779117,374.09531784586693,MD-Experiment-0004_Position(104)
29,1740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t089.png,451609.10028799996,107672.0,1275.4255299568176,0.9774057969698895,0.8317684294332045,83550.53568,5.4052208835341355,379.14593669487925,MD-Experiment-0004_Position(104)
30,1800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t092.png,461566.37798399996,110046.0,1297.0823845863342,0.9784127887333962,0.8219568188375469,83550.53568,5.5243975903614455,383.30293664717925,MD-Experiment-0004_Position(104)
31,1860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t095.png,474566.623232,113145.5,1322.9230024814606,0.9783737510430492,0.8124151512566786,83550.53568,5.6799949799196785,388.663412000157,MD-Experiment-0004_Position(104)
32,1920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t098.png,486180.65100799996,115914.5,1332.721993803978,0.9804152922270152,0.8201031885387255,83550.53568,5.819001004016064,393.39052821225596,MD-Experiment-0004_Position(104)
33,1980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t101.png,494846.08307199995,117980.5,1344.5798567533493,0.9780401974641361,0.8200623905120205,83550.53568,5.922715863453814,396.880839019904,MD-Experiment-0004_Position(104)
34,2040,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t104.png,506401.390592,120735.5,1358.7808681726456,0.9781658504178464,0.8217619010051487,83550.53568,6.061019076305221,401.4879437824414,MD-Experiment-0004_Position(104)
35,2100,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t107.png,517312.87244799995,123337.0,1390.1362048387527,0.9764278843679862,0.802026163664963,83550.53568,6.191616465863453,405.79034186428424,MD-Experiment-0004_Position(104)
36,2160,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t110.png,524787.122176,125119.0,1396.4793527126312,0.9763099371854395,0.8062395355551385,83550.53568,6.281074297188756,408.71130291510366,MD-Experiment-0004_Position(104)
37,2220,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t113.png,537506.349056,128151.5,1405.3494094610214,0.975767889503099,0.8153891475941784,83550.53568,6.433308232931727,413.6346029904658,MD-Experiment-0004_Position(104)
38,2280,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t116.png,545045.6104959999,129949.0,1425.6509256362915,0.9756260534327361,0.803445467417006,83550.53568,6.523544176706826,416.52539687509625,MD-Experiment-0004_Position(104)
39,2340,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t119.png,554545.709056,132214.0,1451.650925040245,0.9723154763436866,0.7884295956386728,83550.53568,6.637248995983936,420.1397166816354,MD-Experiment-0004_Position(104)
40,2400,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t122.png,563169.19808,134270.0,1445.248903632164,0.9775613023472538,0.80779945486921,83550.53568,6.740461847389558,423.39381590082473,MD-Experiment-0004_Position(104)
41,2460,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t125.png,571564.097536,136271.5,1439.491542339325,0.9799756932458865,0.8264120962284217,83550.53568,6.84093875502008,426.53780938320716,MD-Experiment-0004_Position(104)
42,2520,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t128.png,581571.70688,138657.5,1459.3494083881378,0.979026040048578,0.8181532442221479,83550.53568,6.960717871485943,430.25576559145105,MD-Experiment-0004_Position(104)
43,2580,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t131.png,591516.401664,141028.5,1473.4326683282852,0.9757799472770171,0.8163119637336548,83550.53568,7.0797439759036145,433.9187925055946,MD-Experiment-0004_Position(104)
44,2640,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t134.png,599261.184,142875.0,1480.018455028534,0.976832907731594,0.8196564216447951,83550.53568,7.172439759036145,436.750225270009,MD-Experiment-0004_Position(104)
45,2700,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t137.png,612129.308672,145943.0,1497.5331740379333,0.9760245572735541,0.817787051171855,83550.53568,7.3264558232931725,441.4145563675339,MD-Experiment-0004_Position(104)
46,2760,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t140.png,619553.2267519999,147713.0,1520.0773305892944,0.9714509319057704,0.8033359788448533,83550.53568,7.415311244979919,444.0832321673825,MD-Experiment-0004_Position(104)
47,2820,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t143.png,629244.166144,150023.5,1549.1483968496323,0.9696044310444558,0.7855667865615601,83550.53568,7.531300200803213,447.5428905782226,MD-Experiment-0004_Position(104)
48,2880,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t146.png,640417.792,152687.5,1542.6042430400848,0.9730307578089402,0.8063141943223069,83550.53568,7.665035140562249,451.49896398728816,MD-Experiment-0004_Position(104)
49,2940,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t149.png,654024.114176,155931.5,1569.9179496765137,0.9742917661172413,0.7950415217739587,83550.53568,7.827886546184739,456.2700311710348,MD-Experiment-0004_Position(104)
50,3000,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t152.png,666093.223936,158809.0,1575.959580898285,0.9765349730976172,0.8035165483528908,83550.53568,7.972339357429719,460.46070223077925,MD-Experiment-0004_Position(104)
51,3060,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t155.png,676727.881728,161344.5,1585.2316592931747,0.9768715432190331,0.8068235294987999,83550.53568,8.099623493975903,464.1219398070268,MD-Experiment-0004_Position(104)
52,3120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t158.png,688555.819008,164164.5,1606.5453654527664,0.9763385927454608,0.7992876912727898,83550.53568,8.241189759036144,468.16036182020287,MD-Experiment-0004_Position(104)
53,3180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t161.png,699026.898944,166661.0,1618.101714015007,0.9740191050602987,0.7998935807417267,83550.53568,8.366516064257029,471.7066595271608,MD-Experiment-0004_Position(104)
54,3240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t164.png,714118.004736,170259.0,1621.2732886075974,0.9771774408774331,0.813968291853829,83550.53568,8.547138554216867,476.77124578702507,MD-Experiment-0004_Position(104)
55,3300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t167.png,727063.7240319999,173345.5,1640.0012112855911,0.9756654227805639,0.8099050340437063,83550.53568,8.702083333333333,481.0733532892764,MD-Experiment-0004_Position(104)
56,3360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t170.png,744700.772352,177550.5,1658.143344283104,0.97208846500245,0.8114983098682661,83550.53568,8.913177710843373,486.87330804670955,MD-Experiment-0004_Position(104)
57,3420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t173.png,752172.924928,179332.0,1675.2144131660461,0.9683362491630488,0.8030209101145908,83550.53568,9.002610441767068,489.309797699127,MD-Experiment-0004_Position(104)
58,3480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t176.png,763428.339712,182015.5,1692.4276155233383,0.9647345350852551,0.7985424920233267,83550.53568,9.137324297188755,492.9571867040859,MD-Experiment-0004_Position(104)
59,3540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t179.png,774734.086144,184711.0,1701.8418279886246,0.9654103664368705,0.8014274921971494,83550.53568,9.272640562248995,496.59391738441553,MD-Experiment-0004_Position(104)
60,3600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t182.png,795818.852352,189738.0,1873.3809344768524,0.9370101682527298,0.679378799556301,83550.53568,9.524999999999999,503.306078162265,MD-Experiment-0004_Position(104)
61,3660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t185.png,809999.7941759999,193119.0,1875.7240805625916,0.9408964677222899,0.6897583396307622,83550.53568,9.69472891566265,507.7705606797783,MD-Experiment-0004_Position(104)
62,3720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t188.png,821039.2023039999,195751.0,1881.0966622829437,0.9408188326216149,0.6951709696719995,83550.53568,9.826857429718874,511.219028438708,MD-Experiment-0004_Position(104)
63,3780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t191.png,833143.9636479999,198637.0,1878.9545263051987,0.9476752646054832,0.7070293985196751,83550.53568,9.971736947791163,514.9737471400917,MD-Experiment-0004_Position(104)
64,3840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t194.png,848321.052672,202255.5,1882.6530129909515,0.9545103813454336,0.7170833472212261,83550.53568,10.153388554216868,519.6431253498288,MD-Experiment-0004_Position(104)
65,3900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t197.png,859431.763968,204904.5,1895.1971691846848,0.9535963848833394,0.7168900657537958,83550.53568,10.28637048192771,523.0350150529011,MD-Experiment-0004_Position(104)
66,3960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t200.png,871769.309184,207846.0,1912.6946423053741,0.9560445626075197,0.7139375954907227,83550.53568,10.434036144578313,526.7758437750167,MD-Experiment-0004_Position(104)
67,4020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t203.png,885398.700032,211095.5,1906.3098672628403,0.9600552123104351,0.7299646814302544,83550.53568,10.597163654618473,530.8777255022687,MD-Experiment-0004_Position(104)
68,4080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t206.png,898180.841472,214143.0,1934.6946420669556,0.9568455905022766,0.7189337779613559,83550.53568,10.750150602409638,534.6960271232747,MD-Experiment-0004_Position(104)
69,4140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t209.png,915236.978688,218209.5,1931.6235746145248,0.9582107444911868,0.7349173898666976,83550.53568,10.954292168674698,539.7489958465636,MD-Experiment-0004_Position(104)
70,4200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t212.png,925945.0368,220762.5,1941.4225645065308,0.9548551038062284,0.7360291617833559,83550.53568,11.082454819277109,542.897282435871,MD-Experiment-0004_Position(104)
71,4260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t215.png,940969.033728,224344.5,1935.2215527296066,0.9601260798205952,0.7527727797177372,83550.53568,11.262274096385543,547.2839720185775,MD-Experiment-0004_Position(104)
72,4320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t218.png,954810.236928,227644.5,1939.079419016838,0.9613061241725874,0.7608093343036424,83550.53568,11.427936746987951,551.2944202907099,MD-Experiment-0004_Position(104)
73,4380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t221.png,964555.7022719999,229968.0,1950.1504846811295,0.9595393570191726,0.7598730146395116,83550.53568,11.54457831325301,554.1007271319237,MD-Experiment-0004_Position(104)
74,4440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t224.png,975871.9344639999,232666.0,1957.9494769573212,0.9575796487675585,0.7626755526489819,83550.53568,11.680020080321285,557.3416226958036,MD-Experiment-0004_Position(104)
75,4500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t227.png,988960.2600959999,235786.5,1974.6773978471756,0.955802739881511,0.7598650845761286,83550.53568,11.836671686746987,561.0666875082228,MD-Experiment-0004_Position(104)
76,4560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t230.png,1000561.70496,238552.5,1990.3931276798248,0.956426997780856,0.7566867151222524,83550.53568,11.975527108433734,564.3480153466273,MD-Experiment-0004_Position(104)
77,4620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t233.png,1013119.451136,241546.5,2006.3342530727386,0.9556509044295685,0.754056759842301,83550.53568,12.125828313253011,567.8784528239161,MD-Experiment-0004_Position(104)
78,4680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t236.png,1024116.9162239999,244168.5,2015.3636887073517,0.9567974889642565,0.7554272385884806,83550.53568,12.257454819277108,570.9523089034286,MD-Experiment-0004_Position(104)
79,4740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t239.png,1034967.580672,246755.5,2012.1921159029007,0.9580728701553849,0.7658396007851445,83550.53568,12.387324297188755,573.9689998663844,MD-Experiment-0004_Position(104)
80,4800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t242.png,1046103.4577919999,249410.5,2007.7657132148743,0.9601629975534968,0.7774966564814078,83550.53568,12.520607429718874,577.0485877170495,MD-Experiment-0004_Position(104)
81,4860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t245.png,1055551.1275519999,251663.0,2024.6113823652267,0.9609786086863549,0.7715176843002128,83550.53568,12.633684738955822,579.6484790562716,MD-Experiment-0004_Position(104)
82,4920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(104)_t248.png,1066758.30784,254335.0,2040.4692476987839,0.9609749738819293,0.7676369753669112,83550.53568,12.767821285140561,582.717526383207,MD-Experiment-0004_Position(104)
0,0,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t002.png,179457.490944,42786.0,806.2640624046326,0.9729840360212854,0.8270979530208588,179457.490944,1.0,239.00437970299473,MD-Experiment-0004_Position(107)
1,60,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t005.png,241512.218624,57581.0,935.3767598867416,0.9741164927001742,0.8270198170864476,179457.490944,1.345790679194129,277.26472336415287,MD-Experiment-0004_Position(107)
2,120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t008.png,277180.57983999996,66085.0,997.1168738603592,0.9756187579812952,0.8352579671950805,179457.490944,1.5445472818211563,297.0342048000996,MD-Experiment-0004_Position(107)
3,180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t011.png,304022.028288,72484.5,1039.016367673874,0.9791034897307227,0.8437430982426667,179457.490944,1.6941172346094517,311.0839391895995,MD-Experiment-0004_Position(107)
4,240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t014.png,329229.795328,78494.5,1085.4427738189697,0.9789480248183831,0.8372115824099182,179457.490944,1.834583742345627,323.72379998876875,MD-Experiment-0004_Position(107)
5,300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t017.png,348347.43296,83052.5,1128.4133367538452,0.9734292863882231,0.8196456776322395,179457.490944,1.9411139157668398,332.990137598568,MD-Experiment-0004_Position(107)
6,360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t020.png,371116.21222399996,88481.0,1155.6854157447815,0.9758036945133719,0.832493058477495,179457.490944,2.06798952928528,343.7003917280004,MD-Experiment-0004_Position(107)
7,420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t023.png,389382.406144,92836.0,1180.7981123924255,0.9776841661839819,0.8367100460748184,179457.490944,2.169775160099098,352.0571961793527,MD-Experiment-0004_Position(107)
8,480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t026.png,412021.161984,98233.5,1220.3544609546661,0.9766848779808806,0.8288911370027707,179457.490944,2.2959262375543403,362.1469441765873,MD-Experiment-0004_Position(107)
9,540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t029.png,430956.34739199997,102748.0,1246.3960890769958,0.9771657362409533,0.8311340709518432,179457.490944,2.401439723273968,370.3750341053372,MD-Experiment-0004_Position(107)
10,600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t032.png,450543.747072,107418.0,1269.5676637887955,0.9810176580986607,0.8374814985454297,179457.490944,2.510587575375123,378.6984669249493,MD-Experiment-0004_Position(107)
11,660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t035.png,468757.512192,111760.5,1277.8103022575378,0.9870089153636576,0.8601326422088699,179457.490944,2.612081054550554,386.2772972278236,MD-Experiment-0004_Position(107)
12,720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t038.png,482974.10559999995,115150.0,1299.023508310318,0.986004135822819,0.8575111687300978,179457.490944,2.691300892815407,392.0911024025591,MD-Experiment-0004_Position(107)
13,780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t041.png,499824.72192,119167.5,1327.6092944145203,0.9838065203213103,0.8496246892437512,179457.490944,2.7851984293927923,398.8723484351855,MD-Experiment-0004_Position(107)
14,840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t044.png,512801.898496,122261.5,1342.9230027198792,0.983726787036143,0.8519171439679238,179457.490944,2.857511802926191,404.01721986209145,MD-Experiment-0004_Position(107)
15,900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t047.png,527081.406464,125666.0,1365.8519352674484,0.9834905752667765,0.8464872301532148,179457.490944,2.9370822231571077,409.60373838766185,MD-Experiment-0004_Position(107)
16,960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t050.png,541031.661568,128992.0,1386.7636209726334,0.9828223990734991,0.842883902986957,179457.490944,3.014817931098958,414.98882709723307,MD-Experiment-0004_Position(107)
17,1020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t053.png,556047.269888,132572.0,1405.9351972341537,0.9825206309915104,0.8428126882593437,179457.490944,3.098490160332819,420.70814490672365,MD-Experiment-0004_Position(107)
18,1080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t056.png,569223.675904,135713.5,1430.8052530288696,0.98058887283237,0.8330515237043241,179457.490944,3.171913710092086,425.66362716365745,MD-Experiment-0004_Position(107)
19,1140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t059.png,579239.673856,138101.5,1434.3199706077576,0.9811724919450237,0.8435603709560638,179457.490944,3.227726359089422,429.3922619915727,MD-Experiment-0004_Position(107)
20,1200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t062.png,591151.497216,140941.5,1445.834690451622,0.9841871150650112,0.8472497938306078,179457.490944,3.294103211330809,433.78493034705855,MD-Experiment-0004_Position(107)
21,1260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t065.png,604734.75072,144180.0,1453.5920470952988,0.9852465849841806,0.8574914705691619,179457.490944,3.369793857803955,438.7402986654705,MD-Experiment-0004_Position(107)
22,1320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t068.png,618173.300736,147384.0,1481.3910431861877,0.9816666833181804,0.8439578831507459,179457.490944,3.4446781657551533,443.5884049421652,MD-Experiment-0004_Position(107)
23,1380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t071.png,629900.5747199999,150180.0,1491.5331757068634,0.983754749115682,0.8483130121832846,179457.490944,3.510026644229421,447.7762613697018,MD-Experiment-0004_Position(107)
24,1440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t074.png,639448.907776,152456.5,1514.746378660202,0.9824810697599484,0.8349797893445782,179457.490944,3.56323330061235,451.1572996799762,MD-Experiment-0004_Position(107)
25,1500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t077.png,648447.787008,154602.0,1528.5037379264832,0.9821082020219987,0.8315568809952784,179457.490944,3.6133782078249896,454.32074713647785,MD-Experiment-0004_Position(107)
26,1560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t080.png,661278.162944,157661.0,1528.5037363767624,0.9849164925300874,0.8480103082783177,179457.490944,3.6848735567709063,458.7933922611907,MD-Experiment-0004_Position(107)
27,1620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t083.png,672745.3900799999,160395.0,1541.6753081083298,0.9838343132113316,0.8480371084219137,179457.490944,3.748772963118777,462.75426367245353,MD-Experiment-0004_Position(107)
28,1680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t086.png,685265.38752,163380.0,1559.3321659564972,0.9823202792199398,0.8443674449531814,179457.490944,3.8185387743654466,467.0404131412852,MD-Experiment-0004_Position(107)
29,1740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t089.png,700215.984128,166944.5,1580.0600879192352,0.9804001597350278,0.8403007937462145,179457.490944,3.901848735567709,472.10768921068706,MD-Experiment-0004_Position(107)
30,1800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t092.png,714036.215808,170239.5,1599.7169374227524,0.9799141191165551,0.8359569504824295,179457.490944,3.978859907446361,476.743942368384,MD-Experiment-0004_Position(107)
31,1860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t095.png,728527.536128,173694.5,1606.829638838768,0.9823349432750059,0.845388358389547,179457.490944,4.059610620296358,481.55738713746376,MD-Experiment-0004_Position(107)
32,1920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t098.png,742284.8532479999,176974.5,1630.829637169838,0.9820105262281755,0.8361869152974338,179457.490944,4.136271210208947,486.0829220959348,MD-Experiment-0004_Position(107)
33,1980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t101.png,756086.2105599999,180265.0,1661.3565524816513,0.9786984529435877,0.8207210634741628,179457.490944,4.21317720749778,490.5809980303835,MD-Experiment-0004_Position(107)
34,2040,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t104.png,774039.928832,184545.5,1669.5991897583008,0.9807824661261735,0.8319339989857887,179457.490944,4.313221614546815,496.3713948730561,MD-Experiment-0004_Position(107)
35,2100,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t107.png,788051.001344,187886.0,1683.8418284654617,0.9797108099511411,0.8327251804088434,179457.490944,4.391296218389193,500.8437126937214,MD-Experiment-0004_Position(107)
36,2160,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t110.png,801997.062144,191211.0,1693.6996960639954,0.9818657971423803,0.8376255529090042,179457.490944,4.469008554199972,505.25596836731296,MD-Experiment-0004_Position(107)
37,2220,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t113.png,820454.096896,195611.5,1712.628628373146,0.9804792838310628,0.8380652795841533,179457.490944,4.571857616977516,511.0368384001202,MD-Experiment-0004_Position(107)
38,2280,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t116.png,830344.265728,197969.5,1745.6580628156662,0.9775740577055073,0.81637518067904,179457.490944,4.626969102042724,514.1077598298268,MD-Experiment-0004_Position(107)
39,2340,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t119.png,848920.8381439999,202398.5,1758.1433441638947,0.9758541800763235,0.8228271094207289,179457.490944,4.730484270555789,519.8267936232845,MD-Experiment-0004_Position(107)
40,2400,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t122.png,864225.85344,206047.5,1772.4276144504547,0.9762392656203731,0.8242144004141715,179457.490944,4.815769176833544,524.4917854891302,MD-Experiment-0004_Position(107)
41,2460,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t125.png,875741.3150719999,208793.0,1798.9545273780823,0.9732192590141163,0.8107471431221857,179457.490944,4.87993736268873,527.9745432565963,MD-Experiment-0004_Position(107)
42,2520,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t128.png,887300.816896,211549.0,1832.552508354187,0.9733730260978393,0.7916040108531148,179457.490944,4.944350955920161,531.4476663199777,MD-Experiment-0004_Position(107)
43,2580,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t131.png,904927.3794559999,215751.5,1814.167731165886,0.9723594933400035,0.8237753876462321,179457.490944,5.042572336745664,536.7004109922362,MD-Experiment-0004_Position(107)
44,2640,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t134.png,917298.4791039999,218701.0,1831.0966639518738,0.9729124961074781,0.8196682068245977,179457.490944,5.1115084373393165,540.3565253424432,MD-Experiment-0004_Position(107)
45,2700,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t137.png,933700.304896,222611.5,1852.1677298545837,0.9726611569525732,0.8154490545264799,179457.490944,5.202905155892115,545.1660644071826,MD-Experiment-0004_Position(107)
46,2760,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t140.png,947998.6872319999,226020.5,1863.7657097578049,0.9758688654826335,0.8176643462588362,179457.490944,5.28258075071285,549.3244526099315,MD-Experiment-0004_Position(107)
47,2820,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t143.png,962823.4547199999,229555.0,1880.7535173892975,0.9757958588559357,0.8155166932837159,179457.490944,5.365189547982985,553.6029482282471,MD-Experiment-0004_Position(107)
48,2880,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t146.png,979279.8064639999,233478.5,1896.452001452446,0.9742234703074407,0.815779988871468,179457.490944,5.456890104239704,558.3139293781236,MD-Experiment-0004_Position(107)
49,2940,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t149.png,996375.789568,237554.5,1913.2804291248322,0.9750165714789968,0.8154847941218492,179457.490944,5.552154910484738,563.1662846563835,MD-Experiment-0004_Position(107)
50,3000,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t152.png,1011991.1833599999,241277.5,1927.2215535640717,0.9762707269504981,0.8163255698632356,179457.490944,5.63916935446174,567.5621537720086,MD-Experiment-0004_Position(107)
51,3060,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t155.png,1023693.29152,244067.5,1948.5941381454468,0.974506143879578,0.8077501236773745,179457.490944,5.704377600149582,570.8342098287744,MD-Experiment-0004_Position(107)
52,3120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t158.png,1041229.6765439999,248248.5,1953.6479595899582,0.9749649481782872,0.8173421216485329,179457.490944,5.8020964801570605,575.7027877576292,MD-Experiment-0004_Position(107)
53,3180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t161.png,1059038.691328,252494.5,1986.1332397460938,0.9739177224100456,0.804349927358098,179457.490944,5.90133454868415,580.6052749509312,MD-Experiment-0004_Position(107)
54,3240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t164.png,1074488.4101119998,256178.0,1999.405319094658,0.9751175227908571,0.8052857396676555,179457.490944,5.987425793483849,584.8250024824117,MD-Experiment-0004_Position(107)
55,3300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(107)_t167.png,1091359.997952,260200.5,2036.8195338249207,0.971056815298034,0.788157273968914,179457.490944,6.08144019071659,589.3985720492061,MD-Experiment-0004_Position(107)
