Frame,Time_min,model_choice,used_thresh,review_mode,filename,Area_um2,Area_px,Perimeter_px,Solidity,Circularity,A0_um2,A_over_A0,EffectiveRadius_um,Series
24,1440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t074.png,648529.575936,154621.5,1566.3199714422226,0.9733131479721265,0.7919883170836013,128196.80460799999,5.058859133962604,454.34939804407156,MD-Experiment-0004_Position(64)
25,1500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t077.png,661441.7407999999,157700.0,1572.0184544324875,0.9748619151678499,0.8019111964684621,128196.80460799999,5.159580559145414,458.8501337378647,MD-Experiment-0004_Position(64)
26,1560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t080.png,674500.706304,160813.5,1588.545365691185,0.9758337581009248,0.8008167057644613,128196.80460799999,5.261447103666018,463.3575758035177,MD-Experiment-0004_Position(64)
27,1620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t083.png,687274.459136,163859.0,1614.8468815088272,0.9748492591612057,0.7896187744138641,128196.80460799999,5.361088844901766,467.72455020514633,MD-Experiment-0004_Position(64)
28,1680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t086.png,700933.210112,167115.5,1613.7169382572174,0.9765526389603104,0.8064396668966458,128196.80460799999,5.467634019859641,472.3494155105834,MD-Experiment-0004_Position(64)
29,1740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t089.png,712966.6682879999,169984.5,1640.2022199630737,0.9721677313827202,0.7940071174197604,128196.80460799999,5.561501087863371,476.38675363153175,MD-Experiment-0004_Position(64)
30,1800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t092.png,729936.822272,174030.5,1666.9717736244202,0.9704618644658516,0.7870072619885073,128196.80460799999,5.69387688331234,482.02293183909643,MD-Experiment-0004_Position(64)
31,1860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t095.png,745430.5812479999,177724.5,1671.2560466527939,0.9752570191539974,0.7995970477865886,128196.80460799999,5.814736049992638,487.11181824604483,MD-Experiment-0004_Position(64)
32,1920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t098.png,759691.214848,181124.5,1686.4864913225174,0.975712831231516,0.8002419791620575,128196.80460799999,5.92597621423547,491.7491475672251,MD-Experiment-0004_Position(64)
33,1980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t101.png,774872.498176,184744.0,1736.8712655305862,0.974727489526945,0.7695643589495894,128196.80460799999,6.044397912611036,496.63827550980415,MD-Experiment-0004_Position(64)
34,2040,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t104.png,791970.578432,188820.5,1724.6286288499832,0.9739491723878249,0.7977518593751631,128196.80460799999,6.177771597768654,502.0877061645712,MD-Experiment-0004_Position(64)
35,2100,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t107.png,807732.7728639999,192578.5,1728.8296389579773,0.9738679922729158,0.8096797257592102,128196.80460799999,6.300724696952346,507.05949058986903,MD-Experiment-0004_Position(64)
36,2160,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t110.png,823058.75968,196232.5,1747.5159291028976,0.9755482199939349,0.8074925320184915,128196.80460799999,6.420275155818024,511.8473797103124,MD-Experiment-0004_Position(64)
37,2220,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t113.png,836254.040064,199378.5,1770.8296365737915,0.9729031408055863,0.7989776390596135,128196.80460799999,6.523205025438008,515.9340348470015,MD-Experiment-0004_Position(64)
38,2280,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t116.png,849065.541632,202433.0,1781.072278380394,0.97358428860337,0.8019145383584042,128196.80460799999,6.623141225932046,519.8710954837368,MD-Experiment-0004_Position(64)
39,2340,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t119.png,863884.0176639999,205966.0,1803.4154232740402,0.973431795356531,0.795818149893265,128196.80460799999,6.738732843658493,524.3880465253033,MD-Experiment-0004_Position(64)
40,2400,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t122.png,878444.544,209437.5,1829.7413240671158,0.9692725278488686,0.7861128873351549,128196.80460799999,6.85231232311996,528.7887884774145,MD-Experiment-0004_Position(64)
41,2460,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t125.png,893191.716864,212953.5,1850.5108745098114,0.9679330571318835,0.7814682955171555,128196.80460799999,6.967347740025192,533.2089212825348,MD-Experiment-0004_Position(64)
42,2520,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t128.png,906877.7308159999,216216.5,1887.4814417362213,0.9642793431627019,0.7626641223040551,128196.80460799999,7.074105580002945,537.2784634420547,MD-Experiment-0004_Position(64)
43,2580,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t131.png,924265.218048,220362.0,1918.008349776268,0.9634069566129794,0.7527410186707382,128196.80460799999,7.209736786140785,542.4046057699873,MD-Experiment-0004_Position(64)
44,2640,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t134.png,937601.0076159999,223541.5,1933.4814385175705,0.9622013317665492,0.7514291013935812,128196.80460799999,7.3137626985555135,546.3036426933802,MD-Experiment-0004_Position(64)
45,2700,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t137.png,952861.98272,227180.0,1937.8073383569717,0.9671411269122621,0.7602540927305796,128196.80460799999,7.4328060331430255,550.7316853681693,MD-Experiment-0004_Position(64)
46,2760,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t140.png,965105.156096,230099.0,1955.4641914367676,0.967949419059558,0.7561794316026015,128196.80460799999,7.528308985915032,554.2585248711176,MD-Experiment-0004_Position(64)
47,2820,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t143.png,978283.6592639999,233241.0,1954.292622089386,0.9717362774710968,0.7674243478971173,128196.80460799999,7.6311079847535535,558.0298918837467,MD-Experiment-0004_Position(64)
48,2880,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t146.png,996067.508224,237481.0,1995.2043085098267,0.9677696727658014,0.749659389833743,128196.80460799999,7.769831013103437,563.0791553362221,MD-Experiment-0004_Position(64)
49,2940,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t149.png,1013736.0138239999,241693.5,2040.216499209404,0.9673427975649682,0.7296629994026129,128196.80460799999,7.907654304830768,568.0512258421128,MD-Experiment-0004_Position(64)
50,3000,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t152.png,1030538.395648,245699.5,2022.6185215711594,0.9681498921320422,0.7547205527966462,128196.80460799999,8.038721392465115,572.7395214464784,MD-Experiment-0004_Position(64)
51,3060,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t155.png,1046157.983744,249423.5,2019.7900953292847,0.9718278304643606,0.768306941179698,128196.80460799999,8.16056209000638,577.0636262456824,MD-Experiment-0004_Position(64)
52,3120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t158.png,1063690.174464,253603.5,2066.902795791626,0.9695249928318838,0.7459762512638866,128196.80460799999,8.29732205663433,581.8789378972676,MD-Experiment-0004_Position(64)
53,3180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t161.png,1077556.543488,256909.5,2110.358635663986,0.968990800773957,0.7248989926480508,128196.80460799999,8.405486757512802,585.659372600033,MD-Experiment-0004_Position(64)
54,3240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t164.png,1096409.939968,261404.5,2103.2459374666214,0.9658806858595507,0.7425792442275228,128196.80460799999,8.552552798180896,590.7606310528748,MD-Experiment-0004_Position(64)
55,3300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t167.png,1114713.8826239998,265768.5,2118.2165001630783,0.9674687391929524,0.7443422584510802,128196.80460799999,8.695332820756105,595.6714271354106,MD-Experiment-0004_Position(64)
56,3360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t170.png,1137658.822656,271239.0,2132.518015384674,0.9653561018318486,0.7495085321650324,128196.80460799999,8.874314973253284,601.7707622970865,MD-Experiment-0004_Position(64)
57,3420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t173.png,1155516.071936,275496.5,2198.2164994478226,0.9657750223918923,0.7164485750650073,128196.80460799999,9.013610561272063,606.4752174174052,MD-Experiment-0004_Position(64)
58,3480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t176.png,1171754.319872,279368.0,2211.7728531360626,0.9647551230428146,0.7176380808038654,128196.80460799999,9.140277118879746,610.7216912750205,MD-Experiment-0004_Position(64)
59,3540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t179.png,1187013.197824,283006.0,2205.68958735466,0.9653027080771612,0.730998896176105,128196.80460799999,9.259304094619575,614.6853145293247,MD-Experiment-0004_Position(64)
60,3600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t182.png,1201888.29696,286552.5,2236.358636021614,0.9653384045020659,0.7199977910257247,128196.80460799999,9.375337401233457,618.524799026658,MD-Experiment-0004_Position(64)
61,3660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t185.png,1216574.652416,290054.0,2310.7434101104736,0.9634361028625333,0.6826298523905292,128196.80460799999,9.48989841155589,622.2923261174137,MD-Experiment-0004_Position(64)
62,3720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t188.png,1235270.762496,294511.5,2265.6723433732986,0.9622106129810049,0.7209711971974494,128196.80460799999,9.635737538647778,627.0557358132259,MD-Experiment-0004_Position(64)
63,3780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t191.png,1252175.904768,298542.0,2382.4002693891525,0.9597739302919585,0.6609762318756552,128196.80460799999,9.767606209818581,631.3319014027306,MD-Experiment-0004_Position(64)
64,3840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t194.png,1272302.272512,303340.5,2226.760656952858,0.9676797289710086,0.7687642576725835,128196.80460799999,9.924602071030117,636.3854111736637,MD-Experiment-0004_Position(64)
65,3900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t197.png,1286986.530816,306841.5,2310.500769853592,0.9618584428652484,0.7222902060258083,128196.80460799999,10.039146722504867,640.0472921152879,MD-Experiment-0004_Position(64)
66,3960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t200.png,1303866.507264,310866.0,2325.228692293167,0.96100086094568,0.7225231096671719,128196.80460799999,10.170819087503476,644.2310140982507,MD-Experiment-0004_Position(64)
67,4020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t203.png,1320517.894144,314836.0,2375.512966156006,0.9632474984587661,0.7010991483421468,128196.80460799999,10.300708338104664,648.3316285579747,MD-Experiment-0004_Position(64)
68,4080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t206.png,1346285.600768,320979.5,2337.9566119909286,0.9649571904424055,0.7379284693237391,128196.80460799999,10.50170949958285,654.626623619402,MD-Experiment-0004_Position(64)
69,4140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t209.png,1364241.416192,325260.5,2364.240886092186,0.9634236646534897,0.7312362995077342,128196.80460799999,10.641773953442721,658.9776399205734,MD-Experiment-0004_Position(64)
70,4200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t212.png,1376002.244608,328064.5,2362.5840294361115,0.9644828463113579,0.7385749503678282,128196.80460799999,10.73351437124769,661.8119958642432,MD-Experiment-0004_Position(64)
71,4260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t215.png,1397248.49152,333130.0,2414.7677953243256,0.9620471767858793,0.7179147204180194,128196.80460799999,10.899245857121825,666.9017980978941,MD-Experiment-0004_Position(64)
72,4320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t218.png,1416525.5127039999,337726.0,2404.081507205963,0.9619397958064705,0.7343041535797732,128196.80460799999,11.049616385021839,671.4864665242673,MD-Experiment-0004_Position(64)
73,4380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t221.png,1437037.756416,342616.5,2424.7261683940887,0.9607030796537598,0.7323062474435863,128196.80460799999,11.209622274207005,676.3307805257623,MD-Experiment-0004_Position(64)
74,4440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t224.png,1464170.708992,349085.5,2483.353584289551,0.9599346084412308,0.711319238240965,128196.80460799999,11.421273045526673,682.6858807188586,MD-Experiment-0004_Position(64)
75,4500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t227.png,1482378.182656,353426.5,2457.838869333267,0.9661807420772421,0.7351943448610214,128196.80460799999,11.563300561108475,686.9174845660618,MD-Experiment-0004_Position(64)
76,4560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t230.png,1500919.1034879999,357847.0,2507.1109416484833,0.9660809209229747,0.715418456839486,128196.80460799999,11.707929133471838,691.1999631093323,MD-Experiment-0004_Position(64)
77,4620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t233.png,1524514.16064,363472.5,2508.1820098161697,0.9667413166230913,0.7260446425441671,128196.80460799999,11.891982528750674,696.6117490818652,MD-Experiment-0004_Position(64)
78,4680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t236.png,1543338.1969919999,367960.5,2541.9221262931824,0.9667651927169544,0.7156267752657596,128196.80460799999,12.038819545551211,700.8992836546633,MD-Experiment-0004_Position(64)
79,4740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t239.png,1555751.2396799999,370920.0,2550.1647667884827,0.9643591153541664,0.7167267813446261,128196.80460799999,12.135647564985522,703.7122991911056,MD-Experiment-0004_Position(64)
80,4800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t242.png,1574426.37824,375372.5,2548.1231343746185,0.9620224454177569,0.726493102179458,128196.80460799999,12.281323103600583,707.9233583251313,MD-Experiment-0004_Position(64)
81,4860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t245.png,1593634.1934079998,379952.0,2564.5079112052917,0.9645777535192496,0.7259897893379308,128196.80460799999,12.431153789527064,712.2285579238574,MD-Experiment-0004_Position(64)
82,4920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t248.png,1609411.067904,383713.5,2559.578977704048,0.9675441582510685,0.7360034903764882,128196.80460799999,12.55422140064454,715.7453833923453,MD-Experiment-0004_Position(64)
0,0,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t002.png,209578.88512,49967.5,859.536139011383,0.9877732969596331,0.8499026878416767,209578.88512,1.0,258.2847867549944,MD-Experiment-0004_Position(65)
1,60,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t005.png,284229.10771199997,67765.5,1017.2173781394958,0.9784148251889605,0.8229831984240191,209578.88512,1.356191524490919,300.78719209089854,MD-Experiment-0004_Position(65)
2,120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t008.png,332677.513216,79316.5,1100.3300768136978,0.977785585285724,0.8232418449932445,209578.88512,1.5873617851603543,325.4144148123919,MD-Experiment-0004_Position(65)
3,180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t011.png,370860.35968,88420.0,1163.5432794094086,0.9779891604910961,0.8207205172573262,209578.88512,1.7695502076349627,343.58189544826206,MD-Experiment-0004_Position(65)
4,240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t014.png,406811.836416,96991.5,1221.0407514572144,0.9806134932109313,0.8174914570868625,209578.88512,1.9410917096112472,359.850287408244,MD-Experiment-0004_Position(65)
5,300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t017.png,438912.94208,104645.0,1272.3960911035538,0.9771504874313675,0.812238729473642,209578.88512,2.0942612698253864,373.77844860034065,MD-Experiment-0004_Position(65)
6,360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t020.png,471381.049344,112386.0,1314.0529445409775,0.9794242986744751,0.817892735420332,209578.88512,2.2491819682793817,387.35674534708244,MD-Experiment-0004_Position(65)
7,420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t023.png,502987.227136,119921.5,1360.1534492969513,0.9786714000081609,0.8145750461807747,209578.88512,2.3999899934957725,400.13223691869746,MD-Experiment-0004_Position(65)
8,480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t026.png,530065.65376,126377.5,1387.9524393081665,0.9788737849037605,0.8243857097704654,209578.88512,2.5291939760844553,410.76165585200647,MD-Experiment-0004_Position(65)
9,540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t029.png,555304.8780799999,132395.0,1416.1950792074203,0.981736344896113,0.8295360911768145,209578.88512,2.6496222544654024,420.42720242504356,MD-Experiment-0004_Position(65)
10,600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t032.png,580581.851136,138421.5,1461.8346897363663,0.9770596062016708,0.8139859111400735,209578.88512,2.77023064992245,429.88945434317725,MD-Experiment-0004_Position(65)
11,660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t035.png,617057.615872,147118.0,1486.4204769134521,0.9850585371896123,0.8367434419242283,209578.88512,2.9442737779556714,443.1879279459872,MD-Experiment-0004_Position(65)
12,720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t038.png,634419.93728,151257.5,1509.8346900939941,0.9827850585093596,0.8338116964877585,209578.88512,3.0271176264571973,449.3797258759282,MD-Experiment-0004_Position(65)
13,780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t041.png,653072.007168,155704.5,1522.8052538633347,0.9843376616808487,0.843766532288457,209578.88512,3.116115475058788,455.9377986869106,MD-Experiment-0004_Position(65)
14,840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t044.png,670501.43744,159860.0,1544.704746246338,0.9836781786016461,0.8418965129882544,209578.88512,3.1992795316956024,461.9818570437528,MD-Experiment-0004_Position(65)
15,900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t047.png,684254.560256,163139.0,1561.876320362091,0.9827591400051807,0.8403774273224629,209578.88512,3.264902186421174,466.695822989479,MD-Experiment-0004_Position(65)
16,960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t050.png,697867.173888,166384.5,1585.089523434639,0.9804799142000153,0.8321759086892933,209578.88512,3.3298544053634864,471.3152031196245,MD-Experiment-0004_Position(65)
17,1020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t053.png,713813.917696,170186.5,1606.3443576097488,0.9794709171326045,0.8288151224742585,209578.88512,3.405943863511282,476.66972517480013,MD-Experiment-0004_Position(65)
18,1080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t056.png,725815.9185919999,173048.0,1630.3027294874191,0.9770402762055055,0.8181631914524798,209578.88512,3.463211087206684,480.6603607927358,MD-Experiment-0004_Position(65)
19,1140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t059.png,741347.426304,176751.0,1648.1017155647278,0.9768540778936547,0.8177183067793489,209578.88512,3.537319257517386,485.7758895720046,MD-Experiment-0004_Position(65)
20,1200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t062.png,754131.664896,179799.0,1681.356547832489,0.9723858197452746,0.7992405259427139,209578.88512,3.5983189072897384,489.94649138516985,MD-Experiment-0004_Position(65)
21,1260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t065.png,769199.7020159999,183391.5,1705.0550310611725,0.9715102280823967,0.7927062196261753,209578.88512,3.670215640166108,494.81700617634255,MD-Experiment-0004_Position(65)
22,1320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t068.png,782843.772928,186644.5,1717.942337155342,0.9700050931315483,0.7947085684303685,209578.88512,3.7353179566718366,499.18625007145477,MD-Experiment-0004_Position(65)
23,1380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t071.png,797601.431552,190163.0,1724.327111005783,0.9717389693576945,0.803704816793553,209578.88512,3.8057337269224996,503.86944826745116,MD-Experiment-0004_Position(65)
24,1440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t074.png,810297.58976,193190.0,1741.1555378437042,0.9700289718265306,0.8007913430291417,209578.88512,3.866313103517286,507.86389276213123,MD-Experiment-0004_Position(65)
25,1500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(65)_t077.png,824142.987264,196491.0,1758.5281239748,0.9732022793292769,0.798461334465228,209578.88512,3.932376044428879,512.1844008510735,MD-Experiment-0004_Position(65)
